01-08-2019,0:46:31,pedro valdivia,,,99.9,8.0
01-08-2019,0:46:53,amanecer,41,39,,
01-08-2019,0:46:53,amanecer,,,96.4,7.8
01-08-2019,0:48:32,pueblo nuevo,16,16,,
01-08-2019,0:48:33,pueblo nuevo,4,3,,
01-08-2019,0:48:33,pueblo nuevo,,,79.97,8.6
01-08-2019,0:50:07,santa rosa,28,27,,
01-08-2019,0:50:09,santa rosa,31,24,,
01-08-2019,0:50:09,santa rosa,,,99.9,7.34
01-08-2019,0:51:08,universidad,15,14,9.990.001,8.7
01-08-2019,0:51:39,poniente,41,39,9.920.001,8.2
01-08-2019,0:53:06,labranza,1.113.797,8.042.975,93.7,7.5
01-08-2019,0:53:48,el carmen,2.671.575,2.399.546,9.530.001,7.9
01-08-2019,0:55:12,centro,13.9,10.39,,
01-08-2019,0:55:13,centro,16,15,,
01-08-2019,0:55:15,centro,12,8,,
01-08-2019,0:55:15,centro,,,99.9,7.5
01-08-2019,0:56:14,labranza,4.634.864,4.081.916,86.6,7.9
01-08-2019,0:56:29,pedro valdivia,17,13,,
01-08-2019,0:56:30,pedro valdivia,19,18,,
01-08-2019,0:56:31,pedro valdivia,17,14,,
01-08-2019,0:56:31,pedro valdivia,,,99.9,7.9
01-08-2019,0:56:53,amanecer,36,34,96.37,7.8
01-08-2019,0:56:53,amanecer,59,57,,
01-08-2019,0:58:32,pueblo nuevo,12,12,,
01-08-2019,0:58:33,pueblo nuevo,4,1,,
01-08-2019,0:58:33,pueblo nuevo,,,80.45,8.56
01-08-2019,1:00:07,santa rosa,31,29,,
01-08-2019,1:00:09,santa rosa,42,31,,
01-08-2019,1:00:09,santa rosa,,,99.9,7.3
01-08-2019,1:00:40,universidad,14,13,9.990.001,8.6
01-08-2019,1:02:25,poniente,33,31,99.3,8.1
01-08-2019,1:02:54,labranza,174.825,1.192.309,93.7,7.4
01-08-2019,1:04:43,el carmen,2.921.854,2.753.305,95.2,7.6
01-08-2019,1:05:12,centro,14.97,11.93,,
01-08-2019,1:05:14,centro,17,16,,
01-08-2019,1:05:15,centro,11,8,,
01-08-2019,1:05:15,centro,,,99.9,7.5
01-08-2019,1:06:11,labranza,4.338.085,4.094.236,87.1,7.8
01-08-2019,1:06:29,pedro valdivia,22,18,,
01-08-2019,1:06:30,pedro valdivia,24,23,,
01-08-2019,1:06:31,pedro valdivia,33,28,,
01-08-2019,1:06:31,pedro valdivia,,,99.9,7.86
01-08-2019,1:06:53,amanecer,34,32,,
01-08-2019,1:06:53,amanecer,52,50,,
01-08-2019,1:06:53,amanecer,,,95.86,7.8
01-08-2019,1:08:32,pueblo nuevo,10,10,,
01-08-2019,1:08:33,pueblo nuevo,3,1,,
01-08-2019,1:08:33,pueblo nuevo,,,80.6,8.4
01-08-2019,1:10:07,santa rosa,27,25,,
01-08-2019,1:10:09,santa rosa,31,19,,
01-08-2019,1:10:09,santa rosa,,,99.9,7.3
01-08-2019,1:10:23,universidad,12,11,9.990.001,8.6
01-08-2019,1:13:01,labranza,10.9397,7.912.487,93.8,7.4
01-08-2019,1:13:12,poniente,25,24,9.920.001,8.1
01-08-2019,1:15:12,centro,18.85,15.27,,
01-08-2019,1:15:13,centro,19,18,,
01-08-2019,1:15:15,centro,20,17,,
01-08-2019,1:15:15,centro,,,99.9,7.4
01-08-2019,1:15:36,el carmen,329.073,3.113.239,9.490.001,7.2
01-08-2019,1:16:08,labranza,5.918.317,5.735.767,8.780.001,7.6
01-08-2019,1:16:29,pedro valdivia,15,14,,
01-08-2019,1:16:30,pedro valdivia,21,20,,
01-08-2019,1:16:31,pedro valdivia,19,17,,
01-08-2019,1:16:31,pedro valdivia,,,99.9,7.7
01-08-2019,1:16:53,amanecer,30,28,,
01-08-2019,1:16:53,amanecer,46,40,95.8,7.8
01-08-2019,1:18:32,pueblo nuevo,9,9,,
01-08-2019,1:18:33,pueblo nuevo,2,0,,
01-08-2019,1:18:33,pueblo nuevo,,,80.7,8.3
01-08-2019,1:20:00,universidad,13,12,9.990.001,8.5
01-08-2019,1:20:07,santa rosa,20,19,,
01-08-2019,1:20:09,santa rosa,20,14,,
01-08-2019,1:20:09,santa rosa,,,99.9,7.3
01-08-2019,1:22:58,labranza,8.312.725,6.081.706,93.7,7.3
01-08-2019,1:23:58,poniente,43,41,9.900.001,7.9
01-08-2019,1:25:12,centro,14.69,11.31,,
01-08-2019,1:25:14,centro,15,14,,
01-08-2019,1:25:15,centro,17,11,,
01-08-2019,1:25:15,centro,,,99.9,7.3
01-08-2019,1:26:04,labranza,3.914.298,3.822.385,88.5,7.7
01-08-2019,1:26:29,pedro valdivia,25,21,,
01-08-2019,1:26:30,el carmen,2.494.074,2.451.644,9.490.001,7.8
01-08-2019,1:26:30,pedro valdivia,24,23,,
01-08-2019,1:26:31,pedro valdivia,28,25,,
01-08-2019,1:26:31,pedro valdivia,,,99.9,7.6
01-08-2019,1:26:53,amanecer,25,24,,
01-08-2019,1:26:53,amanecer,33,31,,
01-08-2019,1:26:53,amanecer,,,95.22,7.8
