01-07-2019,2:06:39,santa rosa,474,325,,
01-07-2019,2:09:22,centro,,,90.2,3.5
01-07-2019,2:10:38,poniente,42,40,9.490.001,1.8
01-07-2019,2:12:17,universidad,306,301,96.8,3.6
01-07-2019,2:12:46,pueblo nuevo,,,74.1,4.2
01-07-2019,2:12:57,pueblo nuevo,73,66,,
01-07-2019,2:13:08,pueblo nuevo,53,53,,
01-07-2019,2:13:20,santa rosa,,,99.9,0.6
01-07-2019,2:13:31,amanecer,,,94.5,1.6
01-07-2019,2:13:33,santa rosa,299,294,,
01-07-2019,2:13:42,amanecer,796,656,,
01-07-2019,2:13:43,amanecer,615,606,,
01-07-2019,2:14:14,pedro valdivia,,,99.9,1.6
01-07-2019,2:16:39,santa rosa,484,316,,
01-07-2019,2:19:22,centro,,,89.9,3.3
01-07-2019,2:21:13,poniente,48,46,95.0,1.7
01-07-2019,2:22:46,pueblo nuevo,,,74.6,3.9
01-07-2019,2:22:56,pueblo nuevo,67,60,,
01-07-2019,2:23:08,pueblo nuevo,53,52,,
01-07-2019,2:23:15,universidad,173,170,97.2,3.4
01-07-2019,2:23:21,santa rosa,,,99.9,0.4
01-07-2019,2:23:31,amanecer,,,94.9,1.4
01-07-2019,2:23:33,santa rosa,283,278,,
01-07-2019,2:23:42,amanecer,769,626,,
01-07-2019,2:23:43,amanecer,561,553,,
01-07-2019,2:24:14,pedro valdivia,,,99.9,1.3
01-07-2019,2:26:38,santa rosa,409,267,,
01-07-2019,2:29:22,centro,,,90.1,3.1
01-07-2019,2:31:48,poniente,50,48,95.1,1.6
01-07-2019,2:32:46,pueblo nuevo,,,74.5,3.8
01-07-2019,2:32:56,pueblo nuevo,94,75,,
01-07-2019,2:33:08,pueblo nuevo,73,69,,
01-07-2019,2:33:20,santa rosa,,,99.9,0.1
01-07-2019,2:33:31,amanecer,,,95.2,1.4
01-07-2019,2:33:33,santa rosa,288,283,,
01-07-2019,2:33:42,amanecer,707,559,,
01-07-2019,2:33:43,amanecer,516,509,,
01-07-2019,2:34:14,pedro valdivia,,,99.9,1.2
01-07-2019,2:34:14,universidad,143,140,96.4,3.2
01-07-2019,2:36:38,santa rosa,459,288,,
01-07-2019,2:39:22,centro,,,90.4,2.9
01-07-2019,2:42:27,poniente,57,55,9.490.001,1.4
01-07-2019,2:42:46,pueblo nuevo,,,75.2,3.6
01-07-2019,2:42:56,pueblo nuevo,88,76,,
01-07-2019,2:43:08,pueblo nuevo,73,70,,
01-07-2019,2:43:20,santa rosa,,,99.9,0.0
01-07-2019,2:43:31,amanecer,,,95.0,1.1
01-07-2019,2:43:33,santa rosa,321,316,,
01-07-2019,2:43:42,amanecer,740,601,,
01-07-2019,2:43:43,amanecer,529,521,,
